기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,1분기_평균,2분기_평균,3분기_평균,4분기_평균,3개년_총평균,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,QUARTER_NUM
20233,A,골목상권,3110328,상월곡역 3번,33574395.5,34564132.5,27174755,33343281,31609764.78,10318614,1875,2671681,7646933,0,292215,197340,1992376,189750,462990,7183943,0,1700161,4736164,2064483,1817806,0,3760849,6557765,117645,1996171,2550244,2569217,1100551,1984786,609,1266,0,23,61,479,46,114,1152,0,334,767,356,418,0,661,1214,38,387,410,509,266,265,3
20233,D,발달상권,3120043,서울역,4921182159,5574215838,5938265246,5550592041,5545197313,5958246450,815092,5624123263,334123187,1121237725,1087976361,1206843145,1101095408,1106970624,202156034,131967153,76716,1618785387,2947750671,961968499,390838701,38826476,2321652563,1697386942,8043760,657069785,1362827900,1225782282,591916482,173399293,775778,39314,162083,149949,161531,150996,151219,23827,15487,15,317444,340278,113531,41174,2650,428490,272984,1553,126638,244391,200183,101087,27621,3
20233,A,골목상권,3110614,목동로데오거리,6411537.5,5185980,3698977.333,7109090,5390016.333,6409525,1001,4950026,1459499,827603,1212980,960423,767735,1181285,1459499,0,0,264632,3687741,1887137,570015,0,3353681,2401308,0,575549,1556599,2240819,610264,771759,795,206,150,192,135,121,197,206,0,0,45,539,322,95,0,548,372,0,95,257,353,120,95,3
20233,A,골목상권,3110346,4.19민주묘지역 2번,346100024.5,441322313,427693336.7,418636190.5,410577451.8,487582136,60502,311590924,175991212,58208869,57780725,62073228,59083341,74444761,90799889,85191323,29400261,62606320,91124891,98635354,114083439,91731871,228965921,244209326,7012460,105023438,113572130,107428503,80433607,59705109,40060,20442,7896,7803,7967,7846,8548,10651,9791,3094,8563,11776,12726,14780,9563,27352,32445,1143,15409,13877,12778,9856,6736,3
20233,A,골목상권,3110358,인수동 우편취급국,11330306,14813481,11645281,10327143,11986411.44,15732760,1750,11790107,3942653,2923082,2455090,1843979,2433010,2134946,2694803,1247850,106452,1164660,6695806,3018889,2813082,1933871,8573134,6869841,35589,2354936,3133721,3326206,3659379,2933145,1322,428,295,253,265,268,241,291,137,8,217,674,411,303,137,1008,706,8,353,453,313,368,218,3
20233,A,골목상권,3110475,백련산해모로아파트,65629752,73688596,75589991,76114494.5,73070628.67,122455360,13151,84690798,37764562,19728378,16405012,14541721,18090743,15924944,22146329,15618233,96444,14367434,38353513,34482807,32634576,2520586,35407466,75114766,1040634,19496781,31752797,31000993,20926909,6304119,8931,4220,2192,1747,1492,1781,1719,2511,1709,14,1747,3959,3890,3287,254,4236,8453,103,2304,3420,3820,2313,731,3
20233,A,골목상권,3110755,동일여자고등학교,79115016.5,80058707.5,85610323,83062168.5,82366972.67,108875272,19888,73574088,35301184,8335887,14267384,16345171,16630354,17995292,18966034,16335150,0,29850182,31648118,29770490,17606482,0,44575122,64300150,1262159,22703196,31116293,27032668,19266207,7494749,13476,6412,2047,2442,2888,2986,3113,3459,2953,0,5772,5743,5260,3113,0,8674,11214,270,3923,5198,5572,3568,1357,3
20233,D,발달상권,3120222,삼성역,6449638847,7256587256,8099265314,6802243914,7257192886,7357529264,1019642,6109899043,1247630221,1141846333,1251693490,1297752498,1272969345,1145637377,681613122,566017099,10654771,1619850208,3178042629,1542637352,873509151,132835153,2897172993,3118130042,39833631,1203991387,2440551994,1376745151,690766730,263414146,875899,143743,165625,181429,189807,179723,159315,77556,66187,114,342976,392548,186339,91067,6598,432293,478116,6742,200209,379131,189321,102225,32790,3
20233,D,발달상권,3120214,영동대교남단교차로,57601042,78720116,107154499.7,61264234,79626031.44,75593592,4149,52621794,22971798,7942802,10180465,11953610,13196329,9348588,7954126,15017672,72475,4296405,19044832,18231481,33841498,106901,22946883,43957868,401330,18337973,20789665,17014174,8420186,1941423,3049,1100,607,694,562,625,561,525,575,5,318,1457,1404,951,14,1291,2541,41,1024,1256,965,367,181,3
20233,A,골목상권,3111089,상일여고(상일초등학교),163570864,209696574.5,201817886.3,166351565,187187962.9,148722354,23216,114710728,34011626,21578983,21386692,22050262,22161475,27533316,19500178,14511448,2932,16521876,78492723,30965832,22005502,733489,79357974,65349023,1490025,19433216,41828708,41506223,26618239,13830589,17536,5680,3570,3287,3288,3515,3876,3182,2498,1,3659,10407,5352,3720,77,12611,10267,359,3568,6861,6232,3952,1905,3
20233,D,발달상권,3120045,남영동 먹자골목,1004021032,1113482135,1069258392,1018507522,1053310728,802344359,67930,594965671,207378688,99819249,118116142,131866374,117110006,128053900,115897752,91480936,5486690,43459860,221294218,152124244,228429332,151550015,288935981,393692005,4132074,239718399,230232076,91005593,90246031,27293815,49657,18273,8771,9550,10448,9984,10904,10104,8169,45,6351,22454,16524,19015,3541,24851,37884,512,23233,21379,8393,6935,2284,3
20233,D,발달상권,3120042,"숙대입구역(남영역, 남영동)",787710970.5,794716405.5,881989041.7,874220259,839918043.9,1071533111,119789,758868150,312664961,162740492,148780600,151871555,134452848,161022655,180163159,132501802,8468088,156957434,315737036,202327302,262210094,125833157,397716081,590526444,11792321,350717428,376704134,117214405,100720560,31093678,97574,22215,20514,19962,20096,18664,18338,13303,8912,331,39877,35049,21183,18908,4441,57000,58924,1475,35545,40738,19653,14758,3755,3
20233,D,발달상권,3120058,구의사거리,36869897,43515079,44244707.33,40753791,41667961.78,45018677,7788,30694611,14324066,6360907,5964469,5100690,6783045,6485500,7032057,7292009,104032,8875175,13679325,11212462,9913427,1234256,21145466,21046478,698686,5409086,13062961,10188670,8610635,4221904,5347,2441,1058,1056,940,1162,1131,1220,1221,8,1720,2313,1897,1631,219,3878,3493,133,1172,2291,1697,1496,585,3
20233,R,전통시장,3130152,오!도봉거리 상점가,5703427.5,6185549,6947349,5735089,6232242,10128872,1220,7417478,2711394,788665,1036202,1781691,1758665,2052255,1136944,1574450,0,184214,5094658,2950296,1899704,0,4783537,5345335,0,610620,1728458,2131714,2269558,3388522,887,333,115,132,224,185,231,161,172,0,29,604,374,213,0,509,711,0,99,198,256,252,415,3
20233,A,골목상권,3110507,명지대학교,681805414.5,822270045.5,675882796.3,797533023,736762817.2,630270249,119351,431713207,198557042,89992670,88514688,83637914,82614367,86953568,109547570,89009472,6023273,51213665,165143760,165745166,205542902,36601483,267839259,358980105,33355908,189626230,112908950,155100506,106745782,29081987,83972,35379,17715,17168,16512,16322,16255,19653,15726,684,12591,32569,32444,35814,5249,52131,67005,6830,38064,23272,26534,19329,5108,3
20233,A,골목상권,3110674,강서구청가양동별관,78933284,88680425.5,85738742.33,75385696.5,82579448.78,78570105,18728,53212260,25357845,11021657,10370995,11595758,9123190,11100660,14677304,10680541,0,20446054,23915095,18110796,15398488,699672,40914048,35862320,1078236,13839557,24765912,18535807,12231711,6325145,12782,5946,2832,2505,2755,2036,2654,3302,2644,0,5725,5247,4091,3502,163,10154,8426,287,3264,5815,4409,2989,1815,3
20233,D,발달상권,3120202,압구정로데오역(압구정로데오),1703713329,1791180558,2027133769,2139202981,1927732782,2486125507,158567,1584671705,901453802,334041400,274826826,320162438,278921968,376719073,529055878,372397924,52909761,109818545,666542813,815291706,688634157,152928525,727306505,1604991442,26728375,736349200,847994064,419106103,222188001,79932197,109305,49262,21975,20260,21524,21114,24432,31989,17273,1263,17477,45138,46815,39187,8687,54125,96028,2140,50570,53947,24752,13413,5334,3
20233,A,골목상권,3111050,강동구청(강동구청역 2번),56012464,68425062,69395539,68532309,66014031.89,64587969,11062,50993374,13594595,10260796,9380470,9823549,9874244,11654315,7427677,6166918,0,19084047,24510754,13776351,6500004,716813,24505892,35711741,118040,8203952,18823644,19791330,9206226,4074440,8800,2262,1856,1776,1630,1732,1806,1454,808,0,4102,3630,2292,989,49,5042,5735,24,1791,3268,3442,1508,744,3
20233,A,골목상권,3110063,효창공원앞역 5번,17704985,30171858.5,26132372.67,14486851.5,22569389.78,34521478,4517,23089947,11431531,5511750,3877389,4349167,4487188,4864453,7338092,4093439,0,6013186,12003628,11176723,5327941,0,14556918,17557301,917333,11244651,12234344,3150554,1887701,2679635,3173,1344,875,513,507,589,689,844,500,0,1026,1435,1463,593,0,1872,2525,111,1604,1730,383,250,316,3
20233,A,골목상권,3110410,방학역 2번,305003623,359327309.5,375488035,313304863,342415077.3,354472901,47162,231965657,122507244,44027461,41626366,44670960,45082388,56558482,64001446,58505798,329935,37127133,96869908,84256479,98952177,36937269,171586053,181563865,5309631,74620976,82678766,74316306,75586509,40637730,32363,14799,6426,6109,6518,6086,7224,7703,7096,43,7589,12434,11132,11657,4307,23469,23617,763,10036,11207,9469,10573,5038,3
20233,D,발달상권,3120013,이화사거리,966386252,1042522284,1095924149,1078172895,1051326145,987482898,94876,783712195,203770703,163951264,141937179,165982941,157830187,154010624,119561447,84209256,2090646,147594518,472425767,190890568,165987416,8493983,278051244,400264519,2911685,152029353,192455081,157230621,113620307,60068715,70541,24335,13182,13290,14154,14976,14939,13193,11142,60,21225,39114,20264,13571,642,34679,47458,568,21958,23828,17226,12457,6100,3
20233,A,골목상권,3110895,샤로수길,386647879,415693834,437267196.7,377996082,408053020,475883752,45794,285657913,190225839,53253286,55782804,56171409,55447408,65003006,103899722,86326117,1392748,12651653,96069435,121702942,209672662,34394312,186736035,270039641,11498281,207858952,112405665,52049770,52510200,20452805,28653,17141,5486,5620,5707,5562,6278,9745,7396,107,3373,10873,11919,16968,2554,19204,25791,1062,19425,11441,5497,5439,2128,3
20233,A,골목상권,3111029,오금역 4번,0,15979249,13095619,3931417,11525476,10662811,634,9223200,1439611,1096219,2637085,1210683,466664,3812549,1289927,149684,0,457858,4776692,2236461,3121360,70440,3138969,4450910,0,0,1540868,3108152,1875457,1065401,520,114,106,168,97,53,96,105,9,0,35,141,203,246,9,274,334,0,0,115,290,124,80,3
20233,A,골목상권,3111022,석촌중학교(방이육교),8428073,8393910,7436465,8754846,8233239.714,6939473,1247,5179058,1760415,1319568,648794,1209655,1048051,952990,792573,967842,0,1710509,2779355,1560787,888822,0,2230032,4709441,0,1112170,2050263,1456872,1466028,854140,896,351,208,137,214,136,201,191,160,0,291,569,255,132,0,372,875,0,215,456,245,233,98,3
20233,A,골목상권,3110234,중랑역 4번,0,13691640,8563500.5,5397224,9053966.25,1212381,37,521112,691269,202064,0,0,53175,265873,159524,531745,0,0,0,680635,531746,0,1052857,159524,0,0,531746,159524,0,521111,27,10,11,0,0,5,11,5,5,0,0,0,32,5,0,32,5,0,0,5,5,0,27,3
20233,A,골목상권,3110233,중랑역 1번,16379294,0,15997161,14437258,15604571,15997161,1875,13723557,2273604,3345117,2140466,2406743,2676862,3154369,2273604,0,0,2353615,7187586,5137372,1318588,0,5972052,8294303,0,1942677,4611857,2238399,3372001,2101420,1613,262,423,249,288,314,339,262,0,0,262,731,741,141,0,844,941,0,307,633,301,352,193,3
20233,R,전통시장,3130214,송화벽화시장(송화골목시장),155562068.5,180163906,174824471,156383115,167632399.1,177298767,34829,118737004,58561763,24621631,20348780,22543092,25931263,25292238,32121474,26440289,94267,23835785,44114587,53014663,45986934,10252531,74072323,103030869,10066008,27413953,30315521,58706952,35195895,15404864,23972,10857,5115,4192,4625,5085,4955,6099,4758,24,6067,8671,9562,8416,2089,15286,19530,2029,5782,6386,10821,6759,3038,3
20233,A,골목상권,3110786,당산역 8번,0,0,6460560,6753123,6606841.5,6460560,529,5270057,1190503,630134,1107235,810734,904130,1817824,1190503,0,0,0,4210082,1824575,425903,0,3174862,2991448,0,1123551,1650726,1035221,971081,1385732,440,89,56,91,74,79,140,89,0,0,0,336,147,46,0,230,287,0,119,152,84,84,79,3
20233,A,골목상권,3110789,대림성모병원,165028099,203886153.5,155119114.3,233199689.5,185509469.7,116074959,11967,89090001,26984958,17683027,17910508,17728261,13454553,22313652,13348037,13636921,0,29278002,44813818,22401440,18067854,1513845,33674662,68977071,219248,23977994,30521150,27300363,14797609,5835370,8962,3005,1820,1833,1934,1496,1879,1508,1497,0,3472,3994,2346,1965,190,3819,7469,43,3479,3264,2334,1566,603,3
20233,U,관광특구,3001496,강남 마이스 관광특구,4274600745,4358554336,5372188560,4415140475,4690350754,4517703027,505265,3050291043,1467411984,492027333,596021264,623864354,671319823,667058269,800721167,666690817,857321,667430318,1533833820,1340898298,917699120,56984150,1493562860,2299744598,49284670,866672725,1363939484,860190327,455480044,197740210,347189,158076,58560,67872,71941,73059,75757,85441,72635,74,104561,167864,131661,94919,6186,162736,294726,6836,116591,160583,94198,56286,22969,3
20233,A,골목상권,3111047,마천1치안센터,2199034,2223107.5,2258600,1801818.5,2135968.889,2249958,252,1016649,1233309,0,249996,174071,424066,168516,720356,512953,0,92591,892575,688877,575915,0,1748116,501842,0,107405,81480,142590,1033314,885169,122,130,0,29,22,45,26,74,56,0,18,86,89,59,0,189,63,0,15,15,12,115,95,3
20233,A,골목상권,3111066,암사동성당(효정하나플러스아파트),143179112,150145946.5,150694208.7,114178957.5,140787850.9,162152896,28432,119213749,42939147,32806992,13996935,26211705,27362664,18835453,27060722,15878425,741313,25363753,60090061,38118507,37839262,0,89567909,68625914,931691,23621606,43001082,29425903,36851649,24361892,19441,8991,3523,3249,4252,4271,4146,5006,3985,46,4796,8828,7803,6959,0,13861,14340,272,6287,10121,5199,4150,2171,3
20233,A,골목상권,3110300,삼선동주민센터,847457668,927002399,893878185.3,896860158,891586111.8,892843404,201426,580184245,312659159,125383733,106363956,113241461,121072426,114122669,167934143,144725016,113413,125753454,268705146,206798982,248288195,43184214,423128673,463554346,20903602,241984775,265284758,142123194,145793108,70593581,134028,67398,29731,24777,26264,26893,26363,36878,30520,25,31539,61361,46018,53917,8566,96028,105069,4163,61046,55152,31478,32026,17230,3
20233,A,골목상권,3110638,신방화역 2번,125265458.5,138780204.5,134455087.3,125242565.5,131326857.7,115620342,20772,75510591,40109751,14959525,16541594,13595611,14364437,16049424,21504756,18604995,89440,16133248,37001485,28542731,31422925,2430513,52902840,61487831,895515,17716353,30242394,25784466,21636151,18115791,13807,6965,2752,2859,2610,2706,2880,3742,3223,16,3429,6254,5092,5569,412,10224,10463,217,3565,5602,4499,3810,2995,3
20233,A,골목상권,3110766,대림역 5번,0,0,17385115,4526302,13098844,26072997,496,12952332,13120665,3553709,514353,2244447,4675932,1963891,7462787,5657878,654630,0,0,5966490,8510196,10941681,20343931,4139250,0,0,0,5465591,15864674,3152914,253,243,75,19,56,75,28,112,131,9,0,0,103,196,188,419,57,0,0,0,86,305,85,3
20233,A,골목상권,3110408,가인초등학교,51860875,76728042,68767576.67,48864511.5,62356620.78,36849677,4193,26026120,10823557,7072891,4197065,4330807,4033691,6391666,10204794,618763,0,7430391,17190348,7327608,4901330,0,15498276,19789863,72469,4091123,13537251,7294531,5032847,5259917,3328,865,835,597,575,604,717,794,71,0,1109,1731,980,373,0,1689,2412,16,536,1472,969,434,675,3
20233,A,골목상권,3110548,마포구청역 4번,101247616.5,115096714.5,127571415.3,111247426.5,115321973.4,168129771,24153,106574978,61554793,19730353,14804982,21052159,25171239,25816245,31139746,30415047,0,28979101,64376609,49818080,24722209,233772,64131996,84244460,1095198,30464430,62088993,32263002,16999273,5465561,16124,8029,3144,2680,3102,3327,3871,4210,3819,0,5752,8555,6681,3151,14,10778,10971,128,3750,8978,5187,2736,970,3
20233,A,골목상권,3110560,마포FM,8618456.5,5564669.5,6632535.333,9685938.5,7515081.667,6234921,551,5186080,1048841,784929,1522730,1070309,1203313,604799,978150,70691,0,1973055,2126482,1666730,468654,0,2697244,2605607,0,2553244,993859,1481887,247680,26182,457,94,100,127,121,47,62,84,10,0,141,207,156,47,0,157,346,0,237,126,94,41,5,3
20233,A,골목상권,3110549,새터산,10017135,11330522.5,12880508.67,12305686.5,11772023.78,15328724,2783,10728532,4600192,1723987,1753408,2319093,2595758,2336286,2089060,2511132,0,1780967,6289192,4879248,2379317,0,7191058,6280090,21872,3045623,1575203,5018276,2681619,1128553,1881,902,363,332,374,420,392,335,567,0,425,1171,757,430,0,1462,1233,5,639,334,1075,465,175,3
20233,A,골목상권,3111020,방이동고분군(방산고등학교),154531317,151518806.5,192105355.7,159821085.5,167562053.9,194652286,27277,142275668,52376618,38936807,22658174,29985003,25791623,24904061,27097899,25278719,0,44879844,63675902,52363288,33733252,0,73022473,93050668,3711616,20621644,36228563,41358537,35924932,28227848,19975,7302,4188,3547,4394,3962,3884,4002,3300,0,6265,8752,7662,4598,0,13027,13013,932,3707,6574,6277,5103,3446,3
