기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
20233,A,골목상권,3110203,떡전교사거리,2494473,6,832921974,242289709,97003557,60051214,119398061,127976747,26871100,26282146,98813242,34236198
20233,A,골목상권,3110204,간데메공원,2670116,6,1487270554,415442385,173060787,108539712,204065900,227332142,51826191,45988629,201437589,59577219
20233,A,골목상권,3110205,경희대삼거리,2724291,6,1340587476,323728148,184846025,89956155,163588809,161603898,47282989,54965887,242310543,72305022
20233,A,골목상권,3110206,텃골근린공원,2399037,5,1650193969,484255840,195672870,121965769,230251516,248408739,54308035,54412697,191388041,69530462
20233,A,골목상권,3110207,시립대앞사거리,2272238,5,451116632,131653462,54499115,35069587,62300519,65914588,16888637,15188791,50690826,18911107
20233,A,골목상권,3110208,시조사삼거리,2633460,6,369532496,95232099,44573510,29576591,45730167,61568452,13757464,11705464,51647880,15740869
20233,A,골목상권,3110209,답십리 장령당공원,2349901,5,290747659,87001378,34051763,20383780,42473138,42283936,9962051,9311206,33561086,11719321
20233,A,골목상권,3110210,서울시립대,2527464,6,1657454374,438800725,207509294,131379364,210599195,263250330,62694379,56077139,212352030,74791918
20233,A,골목상권,3110211,전곡마을마당공원,2555583,6,1598657545,482428199,184061127,115582061,231073124,230440184,49478926,52508311,187863412,65222201
20233,A,골목상권,3110212,답십리초등학교,2236709,5,732844534,219066317,84693717,51223873,106804510,106218705,24097536,23162004,88228932,29348940
20233,A,골목상권,3110213,청량초등학교,2393882,5,370015601,86808058,52236278,22118043,46403892,38982489,13256540,15375156,74399417,20435728
20233,A,골목상권,3110214,경희대후문,2726860,6,1062303524,240725027,154198791,69039356,129448270,118340247,40227191,45811788,203222585,61290269
20233,A,골목상권,3110215,회기역 1번,2486293,6,759045970,167843549,108446023,45731155,91107559,84331060,26783728,32202479,159364259,43236158
20233,A,골목상권,3110216,전농중학교,2293645,5,616734755,177965243,71312919,42580039,89077018,93101288,19830906,18630649,78901634,25335059
20233,A,골목상권,3110217,자동차부품상가,2349929,5,630665293,174969428,73766755,43384455,85575248,98473130,21786613,18806606,88228303,25674755
20233,A,골목상권,3110218,답십리사거리,2222772,5,1197403054,348864322,138751348,81518678,172253307,181473846,38603644,36405739,151516347,48015823
20233,A,골목상권,3110219,삼육보건대학교,2369686,5,3112290104,870371005,391060249,238381709,408105957,437265565,103427353,116493495,400748834,146435937
20233,A,골목상권,3110220,외대앞역 1번,2274022,5,1052784773,297336399,136159753,80396036,138949313,130970679,34864336,42677843,139330282,52100132
20233,A,골목상권,3110221,의릉,2325126,5,792796632,201748887,97412195,58883451,97262889,131867261,30283049,24421289,116927808,33989803
20233,A,골목상권,3110222,회기역 2번,2695413,6,64405508,16886938,8010807,4819164,8992072,11081170,2728674,1887318,7263654,2735711
20233,A,골목상권,3110223,군자초등학교,2622300,6,691772947,183154264,85651987,51787302,91651774,114336483,28895442,21079900,86108402,29107393
20233,A,골목상권,3110224,외대앞역 2번,2095350,5,479081821,162025439,55061648,37529667,74481230,60601535,14042658,18026572,37667340,19645732
20233,A,골목상권,3110225,촬영소사거리,2167292,5,608524074,175754502,71267820,42427021,86171897,89989546,21787406,18733390,78195771,24196721
20233,A,골목상권,3110226,장안1동주민센터,2381620,5,5513795995,1463564819,676455478,429374259,731390008,891684530,241140180,168827677,686780863,224578181
20233,A,골목상권,3110227,답십리공원,2336609,5,329706355,92331335,38989951,23559347,46467336,51692599,11794449,9963083,41393943,13514312
20233,A,골목상권,3110228,장안근린공원,2139784,5,2459321483,710689183,291122783,176299532,349567531,365923250,88749525,77276453,300429327,99263899
20233,A,골목상권,3110229,장평중학교,2741705,6,3867383324,969868752,479734469,292297723,486972837,660777284,167028828,113084858,535305461,162313112
20233,A,골목상권,3110230,장안현대홈타운1차아파트,2676850,6,1606983224,388513522,197634416,122775452,192996997,273751269,70306707,46312109,248680878,66011874
20233,A,골목상권,3110231,장안교,2139281,5,154717034,40360183,19662945,11475585,19629288,24827084,7371056,4687175,20390846,6312872
20233,A,골목상권,3110232,동대부고,2615495,6,1496916254,367515741,185670403,111401472,183677469,255938708,65498280,43638390,221700056,61875735
20233,A,골목상권,3110233,중랑역 1번,2181045,5,2099117197,667068062,239944142,147375957,336840942,296912499,68575106,67345038,191540427,83515024
20233,A,골목상권,3110234,중랑역 4번,2799471,6,533976463,116859611,66027007,46682801,59707531,95707537,28101286,14702421,85271426,20916843
20233,A,골목상권,3110235,세화어린이공원,2226205,5,540803649,184899315,59207867,37111858,92937895,66990890,15715771,17809419,45573270,20557364
20233,A,골목상권,3110236,신묵초등학교,2302638,5,4101752581,1089280575,489910040,294105677,542311129,677379169,146532588,123967648,567929936,170335819
20233,A,골목상권,3110237,메가박스 상봉,2246608,5,1798296072,516523467,210160068,129927373,257232455,274792458,63631841,56517908,217870998,71639504
20233,A,골목상권,3110238,배꽃어린이공원,2245554,5,494310950,157988978,56124828,34873170,80342217,68730014,16274684,15811257,44830469,19335333
20233,A,골목상권,3110239,중랑역 2번,2062606,5,102060504,35194892,11090357,6990046,17503634,12316362,2994595,3390331,8795454,3784833
20233,A,골목상권,3110240,태릉시장 특화거리,2203641,5,452109710,142411979,52136185,31795824,72015604,64509508,15697020,14431315,41368597,17743678
20233,A,골목상권,3110241,먹골역 5번,2174657,5,1169696735,344965063,137459560,81753263,170456801,178501973,39473206,36853770,132462725,47770374
20233,A,골목상권,3110242,면목5동주민센터,2262595,5,1548084171,425407574,184912500,108780660,213356583,248924910,57076530,46940464,199454941,63230009
20233,A,골목상권,3110243,중랑노인종합복지관,2262344,5,2245670405,639076574,264342314,159324438,320866956,346240204,82028585,68913644,275871841,89005849
20233,A,골목상권,3110244,중화역 4번,2396955,5,648060114,177614453,80081791,49095815,91135378,107017405,28551655,19456707,68421759,26685151
20233,A,골목상권,3110245,KB국민은행 중화동지점,2195985,5,823774016,276881751,92154529,57006462,139343953,106642241,26139998,26911077,66993342,31700663
20233,A,골목상권,3110246,월드순복음교회,2485820,6,1582494821,374026348,193980939,132861339,188618237,274432777,73647508,46680459,234709376,63537838
20233,A,골목상권,3110247,먹골역 1번,2434899,5,3027505272,770187905,366396119,217878864,389812817,525040533,110647686,89327694,429033163,129180491
20233,A,골목상권,3110248,먹골파출소,2317595,5,701632349,189581650,83583794,50411152,95045287,114859877,24797304,21042289,92872191,29438805
20233,A,골목상권,3110249,중화역 1번,2305998,5,2996600695,793069550,364524283,218049925,402525189,502473519,118400388,88928246,383518941,125110654
20233,A,골목상권,3110250,화랑대역 7번,2376236,5,837452361,219785389,100081086,60914493,110482595,138579902,30782915,24737336,117212151,34876494
20233,A,골목상권,3110251,장안중학교,2264168,5,1956561058,525455860,234757433,139806491,265720329,326972927,67957207,58745987,253627892,83516932
20233,A,골목상권,3110252,장안제일시장,2187656,5,1609159460,448992703,191144937,113324261,225408378,256684830,57336919,49132336,201035734,66099362
20233,A,골목상권,3110253,중곡초등학교,2223931,5,1319802527,408970618,153070691,98075426,198772224,189287001,41672052,44579011,130879804,54495700
20233,A,골목상권,3110254,오거리공원,2442112,6,3064842846,918129346,358995922,222470436,447623751,445746229,105179557,99882473,342724692,124090440
20233,A,골목상권,3110255,상봉역 4번,2284611,5,3384168997,937010125,405799280,257512432,460519364,546287696,120370191,108290511,404864057,143515341
20233,A,골목상권,3110256,면목2동체육관,2229798,5,3381807066,964646084,398708921,241996353,484314882,527804737,122096813,104203391,401193971,136841914
20233,A,골목상권,3110257,상봉역 7번,2320274,5,1915817542,550238391,221290352,131720609,275041558,294252784,63680721,58947324,244796510,75849293
20233,A,골목상권,3110258,면동초등학교,2284233,5,2427790906,692871075,285089204,179647288,337219213,367711064,85135447,77654550,304279817,98183248
20233,A,골목상권,3110259,사가정역 1번,2200617,5,1689907663,502257808,196658493,124800819,242616663,244198573,56341138,55916169,198863318,68254682
20233,A,골목상권,3110260,면목역 3번,2329447,5,1131088424,310368532,134487782,82193339,150667226,180691790,37842205,35363394,151773992,47700164
20233,A,골목상권,3110261,사가정역 4번,2301363,5,2049190973,616082758,238311706,148194552,299081887,297373975,68465303,67272255,231934580,82473957
20233,A,골목상권,3110262,상봉역 3번,2463390,6,1871263107,544785371,221364855,138693332,267779010,289142170,63830144,59814743,207938167,77915315
20233,A,골목상권,3110263,면목역 1번,2308576,5,3031564949,872329134,357873930,222356298,425684575,463544223,104417256,97292034,362886516,125180983
20233,A,골목상권,3110264,면목역 2번,2323249,5,4528599068,1220209997,541670324,334599489,598655626,730274464,165751176,140164154,609242822,188031016
20233,A,골목상권,3110265,망우역 1번,2173587,5,566665128,155092103,68602686,41156937,79423969,91073135,23265821,16806908,68278004,22965565
20233,A,골목상권,3110266,면목동우체국,2281476,5,2303386088,670423367,270047026,167291232,325205130,343459610,75438827,74899928,281224613,95396355
20233,A,골목상권,3110267,망우역 2번,2413882,5,2104376139,573337778,248083680,149375561,288734553,337877409,75853937,62956621,283375339,84781261
20233,A,골목상권,3110268,망우3동주민센터,2273997,5,1193651496,334075449,139627412,82200964,166659333,189343349,39425733,36070321,157721867,48527068
20233,A,골목상권,3110269,용마문화복지센터,2144758,5,559965390,160153483,66220174,41168632,79067504,86109519,18355414,17894100,67420534,23576030
20233,A,골목상권,3110270,혜원여고,2375124,5,507501588,133812279,60937544,37727332,67173990,81441771,21230930,14916047,70314682,19947013
20233,A,골목상권,3110271,신내역 1번,2478703,6,248644769,64642971,29564896,19181757,32085617,39413317,10678615,7243689,36170275,9663632
20233,A,골목상권,3110272,신내1동주민센터,2478067,6,1698895571,436505512,209134682,124036789,219639047,280296109,73534877,49345415,236548538,69854602
20233,A,골목상권,3110273,장스여성병원,2083484,5,1024587505,309589709,118273046,73569452,156973539,146173051,38120158,31831355,110912819,39144376
20233,A,골목상권,3110274,서일대학교,2273345,5,3038319662,890898695,356932517,214232773,436735590,455052406,103867867,96010403,361910290,122679121
20233,A,골목상권,3110275,하나은행 망우동지점,2125813,5,373962029,110746348,44045861,27008160,56338508,57423620,13204591,11666258,38194987,15333696
20233,A,골목상권,3110276,신내IC북측,2568220,6,532575479,136617813,63499841,37005766,67761571,87712606,19733330,15413586,83157799,21673167
20233,A,골목상권,3110277,러스크서울병원,2194639,5,2029877252,576158251,245458842,146367820,290170711,316500238,82792191,62215125,228607068,81607006
20233,A,골목상권,3110278,망우본동주민센터,2079492,5,1703577835,531588922,193203666,119258386,265555214,239637804,54410275,54863888,179341707,65717973
20233,A,골목상권,3110279,신내역 2번,2192931,5,49034614,12309320,6035119,3569392,6117511,8435309,1984068,1447375,7093925,2042595
20233,A,골목상권,3110280,북정마을,3039241,7,472892235,131732168,55714681,34353669,65615344,69892878,18428580,14460307,64630755,18063853
20233,A,골목상권,3110281,길상사,5645168,9,850269857,208901738,105080670,64550470,110872100,147359026,36132062,23913848,117775639,35684304
20233,A,골목상권,3110282,국민대학교앞,2382980,5,854374378,230982081,105811389,70028348,109409802,135132214,34672854,28428716,103091662,36817312
20233,A,골목상권,3110283,성북초등학교앞,3079970,7,186734062,51563645,21831891,13335421,24360729,28562518,5921460,5917806,27454828,7785764
20233,A,골목상권,3110284,정릉북한산국립공원입구,2282983,5,1235665183,299988900,158044174,95836375,157200879,222996976,59318968,35442973,153980793,52855145
20233,A,골목상권,3110285,홍대부중,2801380,6,954339972,239963835,115149477,70724194,119469516,157738273,37125243,28271513,146853736,39044185
20233,A,골목상권,3110286,한성대입구역 5번,2990915,7,938905625,233489388,116962491,73278165,111374753,158042151,37627791,29460078,137901652,40769156
20233,A,골목상권,3110287,정릉3동주민센터,2551003,6,653136039,158755889,83648539,51250968,77134184,105214486,26287026,21937833,98799611,30107503
20233,A,골목상권,3110288,동구여중,3002659,7,757952652,193030332,93080729,55678394,97807937,127981235,30375286,22304529,105728441,31965769
20233,A,골목상권,3110289,북한산보국문역 2번,2361624,5,2386560843,652216434,286704363,178029961,319673029,379314480,89224282,74260074,307908785,99229435
20233,A,골목상권,3110290,북한산보국문역 1번,2464893,6,757215894,195074270,93430312,57915554,101505346,129909316,33123138,22412938,92563359,31281661
20233,A,골목상권,3110291,한성대입구역 3번,2438553,5,1889956539,524999877,228267147,146720956,243687458,290150395,65794944,63595546,245781137,80959079
20233,A,골목상권,3110292,정릉역 2번,2356639,5,220628352,63336763,26391110,16399093,31123143,33860088,7820247,6925588,25451406,9320914
