상권_코드,상권_코드_명,기준_년분기_코드,상권_구분_코드_명_x,y_log,당월_매출_금액,집객시설_수,총_직장_인구_수,월_평균_소득_금액,총_가구_수,카페_검색지수,지하철_노선_수,집객시설_수_scaled,총_직장_인구_수_scaled,월_평균_소득_금액_scaled,총_가구_수_scaled,카페_검색지수_scaled,지하철_노선_수_scaled,Q_20234,Q_20241,Q_20242,Q_20243,Q_20244,Q_20251,Q_20252,Q_20253,TYPE_관광특구,TYPE_발달상권,TYPE_전통시장,찻집_수,카페음료_점포수
3110002,독립문역 1번,20242,골목상권,17.852931461142305,56679970,18.0,403.0,3463885.0,185.0,0.7475233333333334,1,-0.2736748614040214,-0.29286239286086585,0.8592090289763089,-1.0638812295745064,-0.48641007631521127,0.14056306678483596,0,0,1,0,0,0,0,0,0,0,0,0,2.0
3110002,독립문역 1번,20243,골목상권,17.8697211181117,57639641,18.0,403.0,3463885.0,185.0,0.6221333333333333,1,-0.2736748614040214,-0.29286239286086585,0.8592090289763089,-1.0638812295745064,-0.5262968096493287,0.14056306678483596,0,0,0,1,0,0,0,0,0,0,0,0,2.0
3110002,독립문역 1번,20244,골목상권,17.779928783436834,52689606,18.0,460.0,3463885.0,185.0,0.7113800000000001,1,-0.2736748614040214,-0.2878102795963382,0.8592090289763089,-1.0638812295745064,-0.49790732089988937,0.14056306678483596,0,0,0,0,1,0,0,0,0,0,0,0,2.0
3110002,독립문역 1번,20251,골목상권,17.764975753603284,51907598,18.0,460.0,3463885.0,185.0,0.57493,1,-0.2736748614040214,-0.2878102795963382,0.8592090289763089,-1.0638812295745064,-0.5413122556111127,0.14056306678483596,0,0,0,0,0,1,0,0,0,0,0,0,2.0
3110002,독립문역 1번,20252,골목상권,17.865680167027552,57407192,18.0,460.0,3463885.0,185.0,0.5753,1,-0.2736748614040214,-0.2878102795963382,0.8592090289763089,-1.0638812295745064,-0.5411945580966889,0.14056306678483596,0,0,0,0,0,0,1,0,0,0,0,0,
3110002,독립문역 1번,20253,골목상권,17.955689268850097,62814045,18.0,460.0,3463885.0,185.0,0.5638666666666667,1,-0.2736748614040214,-0.2878102795963382,0.8592090289763089,-1.0638812295745064,-0.5448315173261867,0.14056306678483596,0,0,0,0,0,0,0,1,0,0,0,0,2.0
3110003,세검정초등학교,20233,골목상권,17.045343256456416,25275427,18.0,1487.0,3474789.0,1270.0,1.2188266666666667,0,-0.2736748614040214,-0.19678360726879654,0.8746917406037434,-0.2814621599781913,-0.3364878307123142,-0.8664303147889086,0,0,0,0,0,0,0,0,0,0,0,0,4.0
3110003,세검정초등학교,20234,골목상권,17.225842029855077,30275277,18.0,1186.0,3474789.0,1239.0,0.9946066666666667,0,-0.2736748614040214,-0.2234623106481442,0.8746917406037434,-0.303816990538086,-0.4078125244532487,-0.8664303147889086,1,0,0,0,0,0,0,0,0,0,0,0,4.0
3110003,세검정초등학교,20241,골목상권,17.056693792110114,25563951,18.0,1186.0,3474789.0,1239.0,1.19707,0,-0.2736748614040214,-0.2234623106481442,0.8746917406037434,-0.303816990538086,-0.343408656628038,-0.8664303147889086,0,1,0,0,0,0,0,0,0,0,0,0,4.0
3110003,세검정초등학교,20242,골목상권,17.396296180981523,35901734,18.0,1186.0,3474789.0,1239.0,1.09455,0,-0.2736748614040214,-0.2234623106481442,0.8746917406037434,-0.303816990538086,-0.3760204111651918,-0.8664303147889086,0,0,1,0,0,0,0,0,0,0,0,0,4.0
3110003,세검정초등학교,20243,골목상권,17.18584590187561,29088279,18.0,1186.0,3474789.0,1239.0,1.173096666666667,0,-0.2736748614040214,-0.2234623106481442,0.8746917406037434,-0.303816990538086,-0.35103460729233793,-0.8664303147889086,0,0,0,1,0,0,0,0,0,0,0,0,4.0
3110003,세검정초등학교,20244,골목상권,17.23586356027332,30580207,18.0,1686.0,3474789.0,1239.0,1.0396,0,-0.2736748614040214,-0.17914552762597202,0.8746917406037434,-0.303816990538086,-0.3935000825641051,-0.8664303147889086,0,0,0,0,1,0,0,0,0,0,0,0,4.0
3110003,세검정초등학교,20251,골목상권,17.07966987246592,26158110,18.0,1686.0,3474789.0,1239.0,1.0462366666666665,0,-0.2736748614040214,-0.17914552762597202,0.8746917406037434,-0.303816990538086,-0.39138894967024795,-0.8664303147889086,0,0,0,0,0,1,0,0,0,0,0,0,4.0
3110003,세검정초등학교,20252,골목상권,17.680777811402468,47716022,18.0,1686.0,3474789.0,1239.0,1.1428566666666666,0,-0.2736748614040214,-0.17914552762597202,0.8746917406037434,-0.303816990538086,-0.36065399333607123,-0.8664303147889086,0,0,0,0,0,0,1,0,0,0,0,0,5.0
3110003,세검정초등학교,20253,골목상권,17.734999245704866,50374680,18.0,1686.0,3474789.0,1239.0,1.0027166666666665,0,-0.2736748614040214,-0.17914552762597202,0.8746917406037434,-0.303816990538086,-0.40523272217763123,-0.8664303147889086,0,0,0,0,0,0,0,1,0,0,0,0,6.0
3110005,세검정,20233,골목상권,17.41447334609338,36560293,16.0,586.0,3768541.0,878.0,1.2188266666666667,0,-0.33391142249484584,-0.2766424502747508,1.291793492803133,-0.5641425980258922,-0.3364878307123142,-0.8664303147889086,0,0,0,0,0,0,0,0,0,0,0,0,2.0
3110005,세검정,20234,골목상권,16.90848205860481,22042479,16.0,394.0,3768541.0,821.0,0.9946066666666667,0,-0.33391142249484584,-0.29366009495526496,1.291793492803133,-0.6052466413134405,-0.4078125244532487,-0.8664303147889086,1,0,0,0,0,0,0,0,0,0,0,0,2.0
3110005,세검정,20241,골목상권,16.763111375353073,19060169,16.0,394.0,3768541.0,821.0,1.19707,0,-0.33391142249484584,-0.29366009495526496,1.291793492803133,-0.6052466413134405,-0.343408656628038,-0.8664303147889086,0,1,0,0,0,0,0,0,0,0,0,0,2.0
3110005,세검정,20242,골목상권,17.28005916245423,31962028,16.0,394.0,3768541.0,821.0,1.09455,0,-0.33391142249484584,-0.29366009495526496,1.291793492803133,-0.6052466413134405,-0.3760204111651918,-0.8664303147889086,0,0,1,0,0,0,0,0,0,0,0,0,2.0
3110005,세검정,20243,골목상권,17.519816903319278,40621859,16.0,394.0,3768541.0,821.0,1.173096666666667,0,-0.33391142249484584,-0.29366009495526496,1.291793492803133,-0.6052466413134405,-0.35103460729233793,-0.8664303147889086,0,0,0,1,0,0,0,0,0,0,0,0,2.0
3110006,부암동주민센터,20233,골목상권,18.471176405315255,105179229,3.0,85.0,3963935.0,384.0,1.2188266666666667,0,-0.7254490695852046,-0.3210478668629673,1.5692356200711939,-0.9203776398513113,-0.3364878307123142,-0.8664303147889086,0,0,0,0,0,0,0,0,0,0,0,0,5.0
3110006,부암동주민센터,20234,골목상권,18.18721205893017,79178238,3.0,142.0,3963935.0,221.0,0.9946066666666667,0,-0.7254490695852046,-0.31599575359843973,1.5692356200711939,-1.0379207811823705,-0.4078125244532487,-0.8664303147889086,1,0,0,0,0,0,0,0,0,0,0,0,4.0
3110006,부암동주민센터,20241,골목상권,17.755655489161025,51426053,3.0,142.0,3963935.0,221.0,1.19707,0,-0.7254490695852046,-0.31599575359843973,1.5692356200711939,-1.0379207811823705,-0.343408656628038,-0.8664303147889086,0,1,0,0,0,0,0,0,0,0,0,0,4.0
3110006,부암동주민센터,20242,골목상권,17.707256873746438,48996374,3.0,142.0,3963935.0,221.0,1.09455,0,-0.7254490695852046,-0.31599575359843973,1.5692356200711939,-1.0379207811823705,-0.3760204111651918,-0.8664303147889086,0,0,1,0,0,0,0,0,0,0,0,0,3.0
3110006,부암동주민센터,20243,골목상권,17.758660824279755,51580838,3.0,142.0,3963935.0,221.0,1.173096666666667,0,-0.7254490695852046,-0.31599575359843973,1.5692356200711939,-1.0379207811823705,-0.35103460729233793,-0.8664303147889086,0,0,0,1,0,0,0,0,0,0,0,0,3.0
3110006,부암동주민센터,20244,골목상권,17.934770423426496,61513696,3.0,284.0,3963935.0,221.0,1.0396,0,-0.7254490695852046,-0.30340978722014283,1.5692356200711939,-1.0379207811823705,-0.3935000825641051,-0.8664303147889086,0,0,0,0,1,0,0,0,0,0,0,0,3.0
3110006,부암동주민센터,20251,골목상권,17.86263513264417,57232651,3.0,284.0,3963935.0,221.0,1.0462366666666665,0,-0.7254490695852046,-0.30340978722014283,1.5692356200711939,-1.0379207811823705,-0.39138894967024795,-0.8664303147889086,0,0,0,0,0,1,0,0,0,0,0,0,3.0
3110006,부암동주민센터,20252,골목상권,17.956896406754147,62889916,3.0,284.0,3963935.0,221.0,1.1428566666666666,0,-0.7254490695852046,-0.30340978722014283,1.5692356200711939,-1.0379207811823705,-0.36065399333607123,-0.8664303147889086,0,0,0,0,0,0,1,0,0,0,0,0,
3110006,부암동주민센터,20253,골목상권,17.752311538192995,51254374,3.0,284.0,3963935.0,221.0,1.0027166666666665,0,-0.7254490695852046,-0.30340978722014283,1.5692356200711939,-1.0379207811823705,-0.40523272217763123,-0.8664303147889086,0,0,0,0,0,0,0,1,0,0,0,0,3.0
